"OrderedDict([('DateTime', datetime.datetime(2021, 7, 20, 18, 55, 28, 893610)), ('pm1_cf', 4), ('pm25_cf', 4), ('pm10_cf', 5), ('pm1', 4), ('pm25', 4), ('pm10', 5)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 27, 56, 290578)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 28, 9, 220989)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 28, 11, 807132)), ('pm1_cf', 1), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 1), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 28, 24, 737792)), ('pm1_cf', 2), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 2), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 28, 27, 324002)), ('pm1_cf', 3), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 3), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 28, 40, 254575)), ('pm1_cf', 2), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 2), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 28, 42, 840388)), ('pm1_cf', 2), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 2), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 28, 55, 771209)), ('pm1_cf', 3), ('pm25_cf', 4), ('pm10_cf', 4), ('pm1', 3), ('pm25', 4), ('pm10', 4)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 28, 58, 358430)), ('pm1_cf', 3), ('pm25_cf', 4), ('pm10_cf', 4), ('pm1', 3), ('pm25', 4), ('pm10', 4)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 29, 11, 286956)), ('pm1_cf', 3), ('pm25_cf', 4), ('pm10_cf', 4), ('pm1', 3), ('pm25', 4), ('pm10', 4)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 29, 13, 873256)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 29, 26, 804179)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 29, 29, 388359)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 29, 42, 319172)), ('pm1_cf', 2), ('pm25_cf', 4), ('pm10_cf', 4), ('pm1', 2), ('pm25', 4), ('pm10', 4)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 29, 44, 904735)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 29, 57, 834889)), ('pm1_cf', 3), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 3), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 30, 0, 420736)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 30, 13, 349650)), ('pm1_cf', 1), ('pm25_cf', 1), ('pm10_cf', 1), ('pm1', 1), ('pm25', 1), ('pm10', 1)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 30, 15, 937334)), ('pm1_cf', 1), ('pm25_cf', 1), ('pm10_cf', 1), ('pm1', 1), ('pm25', 1), ('pm10', 1)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 30, 28, 864613)), ('pm1_cf', 0), ('pm25_cf', 1), ('pm10_cf', 1), ('pm1', 0), ('pm25', 1), ('pm10', 1)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 30, 31, 450303)), ('pm1_cf', 1), ('pm25_cf', 1), ('pm10_cf', 1), ('pm1', 1), ('pm25', 1), ('pm10', 1)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 30, 44, 378396)), ('pm1_cf', 1), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 1), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 30, 46, 964039)), ('pm1_cf', 1), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 1), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 30, 59, 890965)), ('pm1_cf', 1), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 1), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 31, 2, 474575)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 31, 15, 399307)), ('pm1_cf', 2), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 2), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 31, 17, 984173)), ('pm1_cf', 1), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 1), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 31, 30, 907890)), ('pm1_cf', 0), ('pm25_cf', 1), ('pm10_cf', 1), ('pm1', 0), ('pm25', 1), ('pm10', 1)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 31, 33, 492436)), ('pm1_cf', 0), ('pm25_cf', 1), ('pm10_cf', 1), ('pm1', 0), ('pm25', 1), ('pm10', 1)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 31, 46, 415066)), ('pm1_cf', 0), ('pm25_cf', 1), ('pm10_cf', 1), ('pm1', 0), ('pm25', 1), ('pm10', 1)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 31, 48, 999492)), ('pm1_cf', 0), ('pm25_cf', 1), ('pm10_cf', 1), ('pm1', 0), ('pm25', 1), ('pm10', 1)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 32, 1, 921332)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 32, 4, 505731)), ('pm1_cf', 1), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 1), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 32, 17, 427081)), ('pm1_cf', 2), ('pm25_cf', 2), ('pm10_cf', 3), ('pm1', 2), ('pm25', 2), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 32, 20, 11214)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 32, 32, 933604)), ('pm1_cf', 2), ('pm25_cf', 2), ('pm10_cf', 3), ('pm1', 2), ('pm25', 2), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 32, 35, 517760)), ('pm1_cf', 1), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 1), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 32, 48, 440257)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 32, 51, 24929)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 33, 3, 947350)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 33, 6, 531654)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 33, 19, 454447)), ('pm1_cf', 2), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 2), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 33, 22, 42149)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 33, 34, 961813)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
""
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 33, 50, 469468)), ('pm1_cf', 1), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 1), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 33, 53, 892708)), ('pm1_cf', 1), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 1), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 34, 5, 978653)), ('pm1_cf', 1), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 1), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 34, 9, 402013)), ('pm1_cf', 1), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 1), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 34, 21, 488167)), ('pm1_cf', 2), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 2), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 34, 24, 911501)), ('pm1_cf', 2), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 2), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 34, 36, 998090)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 34, 40, 421742)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 36, 51, 431704)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 37, 6, 944108)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 37, 22, 456577)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 37, 37, 973742)), ('pm1_cf', 3), ('pm25_cf', 4), ('pm10_cf', 4), ('pm1', 3), ('pm25', 4), ('pm10', 4)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 37, 53, 482545)), ('pm1_cf', 3), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 3), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 38, 8, 995624)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 38, 24, 507553)), ('pm1_cf', 1), ('pm25_cf', 1), ('pm10_cf', 1), ('pm1', 1), ('pm25', 1), ('pm10', 1)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 38, 40, 18403)), ('pm1_cf', 0), ('pm25_cf', 0), ('pm10_cf', 0), ('pm1', 0), ('pm25', 0), ('pm10', 0)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 38, 55, 527997)), ('pm1_cf', 0), ('pm25_cf', 1), ('pm10_cf', 1), ('pm1', 0), ('pm25', 1), ('pm10', 1)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 39, 11, 40240)), ('pm1_cf', 2), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 2), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 39, 27, 381803)), ('pm1_cf', 1), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 1), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 39, 42, 887674)), ('pm1_cf', 1), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 1), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 39, 58, 393269)), ('pm1_cf', 1), ('pm25_cf', 1), ('pm10_cf', 1), ('pm1', 1), ('pm25', 1), ('pm10', 1)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 40, 13, 897815)), ('pm1_cf', 1), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 1), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 40, 29, 401106)), ('pm1_cf', 2), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 2), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 40, 44, 903899)), ('pm1_cf', 2), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 2), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 41, 0, 405658)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 41, 15, 907949)), ('pm1_cf', 2), ('pm25_cf', 4), ('pm10_cf', 4), ('pm1', 2), ('pm25', 4), ('pm10', 4)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 41, 31, 410121)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 41, 46, 912691)), ('pm1_cf', 1), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 1), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 42, 2, 414242)), ('pm1_cf', 1), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 1), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 42, 17, 915400)), ('pm1_cf', 1), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 1), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 42, 33, 416219)), ('pm1_cf', 1), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 1), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 42, 48, 921662)), ('pm1_cf', 1), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 1), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 43, 4, 417781)), ('pm1_cf', 1), ('pm25_cf', 2), ('pm10_cf', 2), ('pm1', 1), ('pm25', 2), ('pm10', 2)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 43, 19, 919161)), ('pm1_cf', 0), ('pm25_cf', 1), ('pm10_cf', 1), ('pm1', 0), ('pm25', 1), ('pm10', 1)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 43, 35, 418842)), ('pm1_cf', 2), ('pm25_cf', 3), ('pm10_cf', 3), ('pm1', 2), ('pm25', 3), ('pm10', 3)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 43, 50, 917366)), ('pm1_cf', 0), ('pm25_cf', 1), ('pm10_cf', 1), ('pm1', 0), ('pm25', 1), ('pm10', 1)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 44, 6, 415288)), ('pm1_cf', 0), ('pm25_cf', 0), ('pm10_cf', 0), ('pm1', 0), ('pm25', 0), ('pm10', 0)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 11, 18, 44, 21, 913634)), ('pm1_cf', 0), ('pm25_cf', 0), ('pm10_cf', 0), ('pm1', 0), ('pm25', 0), ('pm10', 0)])"
""
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 10, 59, 27, 137078)), ('pm1_cf', 6), ('pm25_cf', 8), ('pm10_cf', 8), ('pm1', 6), ('pm25', 8), ('pm10', 8)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 10, 59, 43, 485757)), ('pm1_cf', 5), ('pm25_cf', 7), ('pm10_cf', 8), ('pm1', 5), ('pm25', 7), ('pm10', 8)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 10, 59, 59, 12210)), ('pm1_cf', 6), ('pm25_cf', 9), ('pm10_cf', 9), ('pm1', 6), ('pm25', 9), ('pm10', 9)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 0, 14, 537962)), ('pm1_cf', 7), ('pm25_cf', 8), ('pm10_cf', 8), ('pm1', 7), ('pm25', 8), ('pm10', 8)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 0, 30, 72690)), ('pm1_cf', 6), ('pm25_cf', 9), ('pm10_cf', 9), ('pm1', 6), ('pm25', 9), ('pm10', 9)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 0, 45, 586882)), ('pm1_cf', 6), ('pm25_cf', 8), ('pm10_cf', 8), ('pm1', 6), ('pm25', 8), ('pm10', 8)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 1, 1, 182511)), ('pm1_cf', 5), ('pm25_cf', 9), ('pm10_cf', 10), ('pm1', 5), ('pm25', 9), ('pm10', 10)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 1, 17, 195966)), ('pm1_cf', 6), ('pm25_cf', 9), ('pm10_cf', 9), ('pm1', 6), ('pm25', 9), ('pm10', 9)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 1, 33, 559569)), ('pm1_cf', 7), ('pm25_cf', 10), ('pm10_cf', 10), ('pm1', 7), ('pm25', 10), ('pm10', 10)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 1, 49, 83628)), ('pm1_cf', 7), ('pm25_cf', 9), ('pm10_cf', 9), ('pm1', 7), ('pm25', 9), ('pm10', 9)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 2, 4, 608113)), ('pm1_cf', 6), ('pm25_cf', 7), ('pm10_cf', 8), ('pm1', 6), ('pm25', 7), ('pm10', 8)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 2, 20, 132769)), ('pm1_cf', 6), ('pm25_cf', 8), ('pm10_cf', 8), ('pm1', 6), ('pm25', 8), ('pm10', 8)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 2, 36, 566546)), ('pm1_cf', 6), ('pm25_cf', 9), ('pm10_cf', 9), ('pm1', 6), ('pm25', 9), ('pm10', 9)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 2, 52, 93655)), ('pm1_cf', 6), ('pm25_cf', 9), ('pm10_cf', 9), ('pm1', 6), ('pm25', 9), ('pm10', 9)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 3, 8, 454529)), ('pm1_cf', 5), ('pm25_cf', 8), ('pm10_cf', 8), ('pm1', 5), ('pm25', 8), ('pm10', 8)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 3, 24, 188602)), ('pm1_cf', 5), ('pm25_cf', 9), ('pm10_cf', 9), ('pm1', 5), ('pm25', 9), ('pm10', 9)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 3, 40, 76702)), ('pm1_cf', 5), ('pm25_cf', 8), ('pm10_cf', 10), ('pm1', 5), ('pm25', 8), ('pm10', 10)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 3, 55, 587119)), ('pm1_cf', 6), ('pm25_cf', 8), ('pm10_cf', 8), ('pm1', 6), ('pm25', 8), ('pm10', 8)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 4, 11, 116971)), ('pm1_cf', 6), ('pm25_cf', 8), ('pm10_cf', 9), ('pm1', 6), ('pm25', 8), ('pm10', 9)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 4, 27, 477043)), ('pm1_cf', 6), ('pm25_cf', 10), ('pm10_cf', 11), ('pm1', 6), ('pm25', 10), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 4, 42, 996768)), ('pm1_cf', 5), ('pm25_cf', 8), ('pm10_cf', 8), ('pm1', 5), ('pm25', 8), ('pm10', 8)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 4, 58, 519382)), ('pm1_cf', 5), ('pm25_cf', 7), ('pm10_cf', 8), ('pm1', 5), ('pm25', 7), ('pm10', 8)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 5, 14, 43024)), ('pm1_cf', 7), ('pm25_cf', 10), ('pm10_cf', 10), ('pm1', 7), ('pm25', 10), ('pm10', 10)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 5, 29, 566350)), ('pm1_cf', 5), ('pm25_cf', 8), ('pm10_cf', 9), ('pm1', 5), ('pm25', 8), ('pm10', 9)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 5, 45, 90378)), ('pm1_cf', 6), ('pm25_cf', 9), ('pm10_cf', 10), ('pm1', 6), ('pm25', 9), ('pm10', 10)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 6, 1, 522914)), ('pm1_cf', 6), ('pm25_cf', 8), ('pm10_cf', 9), ('pm1', 6), ('pm25', 8), ('pm10', 9)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 6, 17, 45792)), ('pm1_cf', 6), ('pm25_cf', 9), ('pm10_cf', 10), ('pm1', 6), ('pm25', 9), ('pm10', 10)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 6, 32, 569576)), ('pm1_cf', 6), ('pm25_cf', 8), ('pm10_cf', 9), ('pm1', 6), ('pm25', 8), ('pm10', 9)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 6, 48, 96929)), ('pm1_cf', 6), ('pm25_cf', 8), ('pm10_cf', 8), ('pm1', 6), ('pm25', 8), ('pm10', 8)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 7, 4, 526399)), ('pm1_cf', 7), ('pm25_cf', 11), ('pm10_cf', 12), ('pm1', 7), ('pm25', 11), ('pm10', 12)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 7, 20, 541165)), ('pm1_cf', 7), ('pm25_cf', 12), ('pm10_cf', 12), ('pm1', 7), ('pm25', 12), ('pm10', 12)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 7, 36, 65250)), ('pm1_cf', 7), ('pm25_cf', 10), ('pm10_cf', 10), ('pm1', 7), ('pm25', 10), ('pm10', 10)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 7, 52, 427844)), ('pm1_cf', 6), ('pm25_cf', 9), ('pm10_cf', 10), ('pm1', 6), ('pm25', 9), ('pm10', 10)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 8, 7, 951170)), ('pm1_cf', 7), ('pm25_cf', 11), ('pm10_cf', 11), ('pm1', 7), ('pm25', 11), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 8, 23, 474759)), ('pm1_cf', 7), ('pm25_cf', 10), ('pm10_cf', 11), ('pm1', 7), ('pm25', 10), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 8, 38, 998268)), ('pm1_cf', 7), ('pm25_cf', 10), ('pm10_cf', 11), ('pm1', 7), ('pm25', 10), ('pm10', 11)])"
""
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 9, 10, 954849)), ('pm1_cf', 7), ('pm25_cf', 10), ('pm10_cf', 10), ('pm1', 7), ('pm25', 10), ('pm10', 10)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 9, 26, 478672)), ('pm1_cf', 7), ('pm25_cf', 10), ('pm10_cf', 11), ('pm1', 7), ('pm25', 10), ('pm10', 11)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 9, 42, 4971)), ('pm1_cf', 7), ('pm25_cf', 9), ('pm10_cf', 10), ('pm1', 7), ('pm25', 9), ('pm10', 10)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 9, 58, 364476)), ('pm1_cf', 7), ('pm25_cf', 8), ('pm10_cf', 8), ('pm1', 7), ('pm25', 8), ('pm10', 8)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 10, 13, 886622)), ('pm1_cf', 7), ('pm25_cf', 9), ('pm10_cf', 9), ('pm1', 7), ('pm25', 9), ('pm10', 9)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 10, 29, 408474)), ('pm1_cf', 6), ('pm25_cf', 9), ('pm10_cf', 10), ('pm1', 6), ('pm25', 9), ('pm10', 10)])"
"OrderedDict([('DateTime', datetime.datetime(2021, 8, 12, 11, 10, 44, 930984)), ('pm1_cf', 6), ('pm25_cf', 8), ('pm10_cf', 8), ('pm1', 6), ('pm25', 8), ('pm10', 8)])"
